participantId,participantNumber,gameId,name,totalTrials,finalScore,hit,correct_rejection,false_alarm,bad_hit,miss,mean_rt_hit_ms,median_rt_hit_ms,sd_rt_hit_ms,mean_rt_bad_hit_ms,median_rt_bad_hit_ms,sd_rt_bad_hit_ms,mean_rt_false_alarm_ms,median_rt_false_alarm_ms,sd_rt_false_alarm_ms,bad_hit_rate,correct_hit_rate,false_alarm_rate,sdt_z_hit,sdt_z_false_alarm,dprime,z_correct_hit_rate,z_bad_hit_rate,z_false_alarm_rate,emotions_observed,congruent_ratio
7056M,7056,ddb68bbc-e52a-4440-b294-d3688dbfccf1,TagMeSwitch,50,82.0,38,0,12,0,0,348.1842105263158,338.0,86.8163190734783,,,,379.25,306.0,193.35888676476466,0.0,1.0,1.0,2.2316058352609245,1.7688250385187059,0.4627807967422186,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7057E,7057,6f13583a-ca94-4152-99cd-13a66687e657,TagMeSwitch,50,35.0,34,0,16,0,0,673.5,558.5,341.7202692616322,,,,1043.625,837.0,476.3161240184926,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7058A,7058,1314e424-98a1-4437-888a-485659824767,TagMeSwitch,50,45.0,32,0,18,0,0,495.15625,443.0,334.6416580680238,,,,785.0,739.5,434.03063052657257,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7059J,7059,cc6ec831-6115-4a1d-a52b-f498542bb3c0,TagMeSwitch,50,33.0,31,0,19,0,0,605.0967741935484,496.0,331.09981927295075,,,,673.6315789473684,577.0,356.2426156000861,0.0,1.0,1.0,2.1538746940614555,1.9599639845400536,0.19391070952140188,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7060M,7060,f7485c74-a8de-4c2b-a17a-dab77d5d969f,TagMeSwitch,50,44.0,31,0,19,0,0,726.0645161290323,441.0,837.484524652401,,,,1225.578947368421,1031.0,1040.2747134926253,0.0,1.0,1.0,2.1538746940614555,1.9599639845400536,0.19391070952140188,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7061F,7061,6f24d6f6-48ca-482e-84d6-846e814ba4db,TagMeSwitch,50,48.0,31,0,19,0,0,439.80645161290323,353.0,201.9614516609277,,,,725.8421052631579,665.0,376.8525003466792,0.0,1.0,1.0,2.1538746940614555,1.9599639845400536,0.19391070952140188,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7062L,7062,c1bd7d97-79eb-45cc-81fb-d52ef0767d84,TagMeSwitch,50,50.0,31,0,19,0,0,374.0967741935484,352.0,176.66170210107035,,,,491.8421052631579,448.0,123.09177387348693,0.0,1.0,1.0,2.1538746940614555,1.9599639845400536,0.19391070952140188,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7063H,7063,b86a4c3d-2f48-4d6c-86e6-f6d68b769d99,TagMeSwitch,50,56.0,33,0,17,0,0,403.93939393939394,386.0,127.28264301200385,,,,471.8235294117647,454.0,126.49665770985693,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7064L,7064,f88c9853-efff-4141-83a6-f8d3bc28dd39,TagMeSwitch,50,76.0,37,0,13,0,0,345.2162162162162,350.0,150.11701641925416,,,,362.84615384615387,295.0,126.69309778216424,0.0,1.0,1.0,2.2215195883378365,1.8027430907391906,0.4187764975986459,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7065M,7065,b53214b1-070c-4c7f-8703-25c998f14610,TagMeSwitch,50,41.0,34,0,16,0,0,629.0588235294117,482.5,412.16486412941174,,,,538.8125,402.0,526.5320780034838,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7066G,7066,4ffc90dd-7842-447e-8333-54f949640412,TagMeSwitch,50,3.0,17,0,33,0,0,760.2941176470588,444.0,841.9507679123735,,,,750.7272727272727,419.0,759.0955256392008,0.0,1.0,1.0,1.9145058250555569,2.1779230690821856,-0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7066P,7066,e21f0f02-bff3-4c51-b49d-603672aff8e2,TagMeSwitch,50,24.0,31,0,19,0,0,918.3225806451613,793.0,754.5719929026774,,,,2190.6315789473683,1957.0,1204.9346782906402,0.0,1.0,1.0,2.1538746940614555,1.9599639845400536,0.19391070952140188,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7067F,7067,79bfd265-f6c9-4152-9d0a-7a7a3c51cc94,TagMeSwitch,50,53.0,34,0,16,0,0,487.02941176470586,412.5,425.8388146686858,,,,570.375,455.5,320.5713389143411,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7069J,7069,b3f267ec-41c7-4085-b4b1-64125f98afb9,TagMeSwitch,50,60.0,33,0,17,0,0,418.2121212121212,349.0,213.17712083730947,,,,527.5882352941177,427.0,232.22862087378715,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7070B,7070,263eeb50-fe30-40db-b946-768e314d1aaf,TagMeSwitch,50,79.0,37,0,13,0,0,292.27027027027026,317.0,146.03759954368078,,,,290.2307692307692,269.0,90.95709047508231,0.0,1.0,1.0,2.2215195883378365,1.8027430907391906,0.4187764975986459,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
